1, Circle, Area, 18039.555582934358, Perimeter, 476.1215613406782, CentroidX, 490.064, CentroidY, 36.39
462, Ellipse, Area, 4866.990652641848, Perimeter, 255.3526086246806, CentroidX, -229.1293530133122, CentroidY, 540.29757676090
463, Ellipse, Area, 3778.5095556395795, Perimeter, 226.23710096796793, CentroidX, 496.50213390201407, CentroidY, 343.631818687889
464, Circle, Area, 2923.8848529593492, Perimeter, 191.68364744025052, CentroidX, 462.553, CentroidY, 316.
465, Square, Area, 2636.19606721, Perimeter, 205.3756, CentroidX, -83.67042389199887, CentroidY, -420.67135841773
466, Triangle, Area, 423.8225499287544, Perimeter, 93.8562, CentroidX, 348.35503668396404, CentroidY, 321.519132925109
467, Polygon, Area, 181812.81853480003, Perimeter, 157.1507908694703, CentroidX, 259.2446479012807, CentroidY, 233.655029626494
468, Triangle, Area, 3587.2756986101967, Perimeter, 273.057, CentroidX, 98.41094861397593, CentroidY, -97.346429204092
469, Circle, Area, 15.049234567707053, Perimeter, 13.751882018117819, CentroidX, 83.7211, CentroidY, 297.1
470, Polygon, Area, 140057.48435659957, Perimeter, 267.672433955792, CentroidX, 189.84913833034977, CentroidY, 211.80138944254
471, Square, Area, 71.24744227240001, Perimeter, 33.76328, CentroidX, -296.26782562520475, CentroidY, 331.73166019250
472, Square, Area, 8728.32405025, Perimeter, 373.702, CentroidX, 224.21479972091, CentroidY, 211.475585444543
473, Polygon, Area, 156822.34332931397, Perimeter, 130.40551160095805, CentroidX, 251.75641152747286, CentroidY, 269.369753379163
474, Ellipse, Area, 3948.375423923608, Perimeter, 229.2786089828517, CentroidX, -105.95765401453261, CentroidY, 21.8992178768237
475, Ellipse, Area, 812.570039218503, Perimeter, 102.28109287491638, CentroidX, -360.380823110797, CentroidY, -271.69469222637
476, Circle, Area, 5762.238952989836, Perimeter, 269.0918621061723, CentroidX, 146.866, CentroidY, 160.6
477, Circle, Area, 13822.384261290505, Perimeter, 416.76996461052914, CentroidX, 97.5372, CentroidY, 374.1
478, Square, Area, 3188.45432896, Perimeter, 225.8656, CentroidX, -296.93254712465273, CentroidY, -259.147826288521
479, Triangle, Area, 332.41905858879016, Perimeter, 83.1216, CentroidX, -134.0412340855082, CentroidY, 433.59813673685
480, Polygon, Area, 137984.98787418753, Perimeter, 497.0838231172007, CentroidX, 267.27035650696547, CentroidY, 273.12825163876
481, Ellipse, Area, 1276.6104054505267, Perimeter, 170.86879950640824, CentroidX, -41.31915106424799, CentroidY, -465.36097093642
482, Ellipse, Area, 735.5414456301692, Perimeter, 148.18865692952667, CentroidX, -135.406391465409, CentroidY, 346.4100105760
483, Circle, Area, 25341.99795425888, Perimeter, 564.3198901346195, CentroidX, 440.068, CentroidY, 272.3
484, Polygon, Area, 78397.8637533, Perimeter, 148.41229068092707, CentroidX, 220.17575011936378, CentroidY, 210.874515459207
485, Circle, Area, 10778.238148277493, Perimeter, 368.0262696344913, CentroidX, 474.296, CentroidY, 347.8
486, Ellipse, Area, 489.20095315572263, Perimeter, 131.00741079658334, CentroidX, -15.206198264906671, CentroidY, 35.952839075354
487, Triangle, Area, 3248.4247887724027, Perimeter, 259.8408, CentroidX, 199.73872098071956, CentroidY, 342.95524781082
488, Ellipse, Area, 4005.303024939234, Perimeter, 235.74736465475218, CentroidX, 114.81691140378119, CentroidY, -249.965622127096
489, Ellipse, Area, 1690.4059458565453, Perimeter, 197.58245092014553, CentroidX, -306.06362122071863, CentroidY, 235.514446432189
490, Circle, Area, 1434.9882069835007, Perimeter, 134.28549302210354, CentroidX, 257.236, CentroidY, 81.60
491, Polygon, Area, 126724.09328295002, Perimeter, 160.31591801814315, CentroidX, 301.7474729743106, CentroidY, 291.56684415216
492, Circle, Area, 5.1358517565994735, Perimeter, 8.033617901906746, CentroidX, 473.946, CentroidY, 379.3
493, Circle, Area, 8867.744181122263, Perimeter, 333.8193521851442, CentroidX, 310.905, CentroidY, 218.5
494, Circle, Area, 7532.5921052467065, Perimeter, 307.6643367069478, CentroidX, 275.321, CentroidY, 316.
495, Triangle, Area, 177.11886177178462, Perimeter, 60.674099999999996, CentroidX, 60.85863366100929, CentroidY, -414.97528766050
496, Ellipse, Area, 1598.3465477608156, Perimeter, 184.95481386186327, CentroidX, 264.3879614100258, CentroidY, -557.14449275789
497, Triangle, Area, 952.2113241137786, Perimeter, 140.6817, CentroidX, 121.63382130790369, CentroidY, 288.023701266123
498, Polygon, Area, 160587.72223108003, Perimeter, 166.30286546518073, CentroidX, 236.97491145881156, CentroidY, 224.270796111116
499, Circle, Area, 104.83323203361842, Perimeter, 36.295636741012814, CentroidX, 48.9149, CentroidY, 284.3
500, Circle, Area, 12304.029430454553, Perimeter, 393.21367457538213, CentroidX, 258.805, CentroidY, 227.5
1, Circle, Area, 18039.555582934358, Perimeter, 476.1215613406782, CentroidX, 490.064, CentroidY, 36.39
2, Triangle, Area, 3670.7503321634913, Perimeter, 276.21569999999997, CentroidX, -320.27827736265044, CentroidY, 136.36278997810
3, Triangle, Area, 989.2033039217682, Perimeter, 143.38830000000002, CentroidX, 145.96308309721704, CentroidY, 243.323010086910
4, Polygon, Area, 41810.5961642, Perimeter, 397.9814853343808, CentroidX, 262.3270494598933, CentroidY, 202.21658011677
5, Triangle, Area, 176.30185076880707, Perimeter, 60.534000000000006, CentroidX, 264.61211020387606, CentroidY, 342.349790338334
6, Square, Area, 2.7310537081, Perimeter, 6.61036, CentroidX, -152.06414825737662, CentroidY, -284.0099318470
7, Ellipse, Area, 433.63660718442674, Perimeter, 92.50795196996498, CentroidX, -213.74661773454724, CentroidY, -3.15533326945730
8, Circle, Area, 21315.70023336433, Perimeter, 517.5528852562204, CentroidX, 254.134, CentroidY, 439.2
9, Ellipse, Area, 715.492383103361, Perimeter, 154.66709785520365, CentroidX, -316.99283589960146, CentroidY, -381.580262898028
10, Square, Area, 373.99305320999997, Perimeter, 77.3556, CentroidX, -35.29319263637349, CentroidY, -106.488429366743
11, Square, Area, 4103.811721000001, Perimeter, 256.244, CentroidX, 72.22885626763359, CentroidY, -235.895057987295
12, Triangle, Area, 291.7446748512344, Perimeter, 77.8704, CentroidX, 289.8919248296522, CentroidY, 31.139964302633
13, Circle, Area, 13222.430979790055, Perimeter, 407.6247883959293, CentroidX, 43.9437, CentroidY, 199.0
14, Circle, Area, 29827.40760843978, Perimeter, 612.2272931462717, CentroidX, 476.976, CentroidY, 341.9
15, Triangle, Area, 2225.3380198702534, Perimeter, 215.06459999999998, CentroidX, 15.393964631003868, CentroidY, 303.70596063617
16, Circle, Area, 2675.419478703476, Perimeter, 183.35842690823756, CentroidX, 8.91554, CentroidY, 7.65
17, Triangle, Area, 1886.163319281029, Perimeter, 197.99790000000002, CentroidX, -323.67919595488206, CentroidY, 422.05823074784
18, Triangle, Area, 789.4929375884498, Perimeter, 128.09879999999998, CentroidX, 247.49117995729756, CentroidY, 84.76356135359
19, Polygon, Area, 151394.73092748996, Perimeter, 146.59175209966625, CentroidX, 236.89811800996242, CentroidY, 216.35872934032
20, Polygon, Area, 117991.621211665, Perimeter, 91.00370707361321, CentroidX, 255.70430371300407, CentroidY, 237.19971056214
21, Polygon, Area, 106215.38893535003, Perimeter, 296.2381787416335, CentroidX, 291.3084387978488, CentroidY, 236.148199879481
22, Square, Area, 4240.718592640001, Perimeter, 260.4832, CentroidX, 6.36798485408579, CentroidY, -464.74707519913
23, Triangle, Area, 160.68340661330893, Perimeter, 57.7905, CentroidX, -323.7731856696467, CentroidY, 60.011662086035
24, Polygon, Area, 160075.64178580997, Perimeter, 123.11613793995488, CentroidX, 242.23387214561367, CentroidY, 234.585294262700
25, Polygon, Area, 173766.3382282, Perimeter, 59.073490615419026, CentroidX, 258.06306039864165, CentroidY, 248.778907563658
26, Circle, Area, 2164.1104945520183, Perimeter, 164.90910989076613, CentroidX, 302.63, CentroidY, 181.1
27, Triangle, Area, 2836.676859852806, Perimeter, 242.8152, CentroidX, 153.39968162395354, CentroidY, 139.51308935906
28, Triangle, Area, 3911.3464546568134, Perimeter, 285.1242, CentroidX, 286.51679023373094, CentroidY, 460.424127365367
29, Square, Area, 9008.933157160001, Perimeter, 379.6616, CentroidX, 217.57296322523456, CentroidY, 366.531429532844
30, Ellipse, Area, 207.22196028154318, Perimeter, 52.71415233292701, CentroidX, -233.23604041246713, CentroidY, -285.99989298865
31, Polygon, Area, 118260.04896234999, Perimeter, 107.99942407883479, CentroidX, 281.1164034834534, CentroidY, 215.35968957316
32, Polygon, Area, 136325.66055107, Perimeter, 320.62078243640104, CentroidX, 270.66068016403824, CentroidY, 276.70559557570
33, Ellipse, Area, 2712.6559313066364, Perimeter, 186.3347886037004, CentroidX, 341.42645098124717, CentroidY, 267.27310895477
34, Ellipse, Area, 3772.455084592182, Perimeter, 231.65995658716164, CentroidX, -67.8010175129707, CentroidY, -421.46603151405
35, Polygon, Area, 149428.2087749565, Perimeter, 399.80176424177876, CentroidX, 277.6016868854757, CentroidY, 215.874129194480
36, Triangle, Area, 2988.4035581757416, Perimeter, 249.2244, CentroidX, 346.473211448903, CentroidY, 186.88726924347
37, Square, Area, 2336.9296272399997, Perimeter, 193.3672, CentroidX, -340.17675577134565, CentroidY, 249.638901882063
38, Ellipse, Area, 2350.357524924709, Perimeter, 201.57904659470077, CentroidX, -361.4959387744266, CentroidY, 82.755897786720
39, Polygon, Area, 137930.41793583, Perimeter, 186.1820329390567, CentroidX, 239.33820636029404, CentroidY, 276.27809796036
40, Polygon, Area, 151294.86890375003, Perimeter, 257.5894590801417, CentroidX, 256.36865765513033, CentroidY, 252.005151480214
41, Triangle, Area, 1193.0320937916983, Perimeter, 157.4697, CentroidX, 371.20295919797564, CentroidY, -167.87730447760
42, Triangle, Area, 3706.0464587048414, Perimeter, 277.54049999999995, CentroidX, 360.87894026267367, CentroidY, -315.82311477770
43, Ellipse, Area, 1220.3382313916359, Perimeter, 143.52081405734384, CentroidX, 371.441155652995, CentroidY, -36.526235303102
44, Triangle, Area, 0.03852787998431525, Perimeter, 0.8948670000000001, CentroidX, 514.1331419400503, CentroidY, -358.51277680000
45, Circle, Area, 28805.807270295587, Perimeter, 601.651435637227, CentroidX, 143.116, CentroidY, 322.3
46, Triangle, Area, 2652.1635418292, Perimeter, 234.78539999999998, CentroidX, -171.5989503499311, CentroidY, 12.6099682252521
47, Circle, Area, 14071.222288628007, Perimeter, 420.5046899571167, CentroidX, 283.424, CentroidY, 456.8
48, Polygon, Area, 99741.47167107, Perimeter, 364.05622967242294, CentroidX, 233.5900534855017, CentroidY, 245.83901346491
49, Polygon, Area, 117843.77146307049, Perimeter, 491.18382795350874, CentroidX, 176.64964870086746, CentroidY, 202.94868570498
50, Ellipse, Area, 1133.1861493668184, Perimeter, 130.5652085269845, CentroidX, -34.191508748253426, CentroidY, 247.12478090132
51, Square, Area, 4097.6001562500005, Perimeter, 256.05, CentroidX, 381.003919270843, CentroidY, 211.07631173169
52, Ellipse, Area, 1131.924527179036, Perimeter, 179.5975893963629, CentroidX, 587.6750183211741, CentroidY, -164.935826348333
53, Circle, Area, 69.54817575259882, Perimeter, 29.562952356957602, CentroidX, 338.602, CentroidY, 449.9
54, Triangle, Area, 295.1466534547204, Perimeter, 78.32310000000001, CentroidX, -359.1393945892842, CentroidY, 62.938122441668
55, Triangle, Area, 3603.5951785910843, Perimeter, 273.67740000000003, CentroidX, 32.017278396662796, CentroidY, -161.761193974669
56, Ellipse, Area, 3024.06385538464, Perimeter, 194.94469838564612, CentroidX, -186.94618921648566, CentroidY, -262.65999804439
57, Triangle, Area, 3424.769955226391, Perimeter, 266.8005, CentroidX, -59.141680468081795, CentroidY, 89.247545158795
58, Square, Area, 37.7386605124, Perimeter, 24.57272, CentroidX, -169.140794383429, CentroidY, 154.266914448116
59, Triangle, Area, 3456.954298889349, Perimeter, 268.0512, CentroidX, -386.2694484513705, CentroidY, 371.437454690657
60, Square, Area, 5257.830618810001, Perimeter, 290.0436, CentroidX, 302.1986322914626, CentroidY, -421.73009947852
61, Square, Area, 2917.39336641, Perimeter, 216.0516, CentroidX, -260.108507811397, CentroidY, 385.3719848722
62, Triangle, Area, 554.0490688416706, Perimeter, 107.31120000000001, CentroidX, 20.9575764202136, CentroidY, -400.756841682822
63, Triangle, Area, 3086.2013402383573, Perimeter, 253.26959999999997, CentroidX, -357.19635532881875, CentroidY, -159.274815284175
64, Polygon, Area, 102137.94911853, Perimeter, 65.41799428307169, CentroidX, 210.7722387089881, CentroidY, 229.349270576131
65, Circle, Area, 24.609682845593337, Perimeter, 17.585630365146514, CentroidX, 291.881, CentroidY, 206.8
66, Circle, Area, 9589.630209843735, Perimeter, 347.14096167342643, CentroidX, 121.205, CentroidY, 4.859
67, Circle, Area, 5505.043696155337, Perimeter, 263.0179068697218, CentroidX, 285.85, CentroidY, 403.8
68, Square, Area, 1980.784036, Perimeter, 178.024, CentroidX, -147.02183667927102, CentroidY, 84.895174649056
69, Ellipse, Area, 2680.7212295546124, Perimeter, 214.89947081050713, CentroidX, 183.8216242852143, CentroidY, -199.7475443407
70, Ellipse, Area, 434.8453623714329, Perimeter, 176.50240042555833, CentroidX, -429.50041714455955, CentroidY, -154.395928668761
71, Ellipse, Area, 577.7290090004266, Perimeter, 139.76950326897526, CentroidX, -70.86598014935359, CentroidY, 249.435816665272
72, Ellipse, Area, 1982.745618480696, Perimeter, 195.21007826511092, CentroidX, -51.79941947998523, CentroidY, 379.841124950612
73, Circle, Area, 21166.80243013168, Perimeter, 515.7420712506912, CentroidX, 321.122, CentroidY, 377.7
74, Triangle, Area, 1423.3691390080437, Perimeter, 172.0005, CentroidX, 444.8671285378255, CentroidY, -25.054119112629
75, Triangle, Area, 523.9678346987004, Perimeter, 104.35740000000001, CentroidX, -145.35266207439062, CentroidY, -410.26368082476
76, Triangle, Area, 2343.2610888038876, Perimeter, 220.6893, CentroidX, 524.2312202998061, CentroidY, -113.831255022406
77, Square, Area, 3142.18544704, Perimeter, 224.2208, CentroidX, -52.295548439737956, CentroidY, -528.76713504376
78, Circle, Area, 228.86228198026268, Perimeter, 53.62805473827999, CentroidX, 491.723, CentroidY, 330.0
79, Circle, Area, 4495.01048539177, Perimeter, 237.66776742937503, CentroidX, 450.162, CentroidY, 378.5
80, Circle, Area, 22844.203113099193, Perimeter, 535.7879456547171, CentroidX, 380.696, CentroidY, 391.3
81, Square, Area, 5120.804976039999, Perimeter, 286.2392, CentroidX, -447.62049166448026, CentroidY, -150.024042763315
82, Polygon, Area, 155989.0057163, Perimeter, 273.3472709152407, CentroidX, 279.8370729751399, CentroidY, 239.171225588856
83, Triangle, Area, 2970.480263964717, Perimeter, 248.4759, CentroidX, -250.4966056676097, CentroidY, 89.244157371819
84, Circle, Area, 2980.124342767918, Perimeter, 193.51833754994695, CentroidX, 173.793, CentroidY, 249.3
85, Square, Area, 53.141475632399995, Perimeter, 29.15928, CentroidX, 347.4302022242769, CentroidY, -10.3636610620025
86, Polygon, Area, 122767.76758673, Perimeter, 373.4104868427907, CentroidX, 248.89890480185366, CentroidY, 268.055567207409
87, Triangle, Area, 14.122341373538083, Perimeter, 17.132640000000002, CentroidX, -224.6812200080218, CentroidY, -292.06467286494
88, Triangle, Area, 1211.2889909648736, Perimeter, 158.67000000000002, CentroidX, -19.38955035149587, CentroidY, 564.65403209679
89, Triangle, Area, 1206.264923003372, Perimeter, 158.3406, CentroidX, 458.875969185472, CentroidY, 200.727370971409
90, Polygon, Area, 148036.85703026498, Perimeter, 172.4554291536222, CentroidX, 243.14395517149242, CentroidY, 290.235464725873
91, Ellipse, Area, 5381.404299711094, Perimeter, 260.0828711598964, CentroidX, 444.81153265745314, CentroidY, 259.113223288444
92, Polygon, Area, 11552.765428000013, Perimeter, 395.0047526134844, CentroidX, 259.07700000000006, CentroidY, 216.67593333333
93, Ellipse, Area, 5190.312018760451, Perimeter, 255.51900487908947, CentroidX, -328.85360891689504, CentroidY, 308.59314767235
94, Ellipse, Area, 184.3047223362912, Perimeter, 59.7089467648056, CentroidX, 129.42383194234034, CentroidY, 100.050681448558
95, Polygon, Area, 118260.48571657999, Perimeter, 410.608160302313, CentroidX, 199.41400272732318, CentroidY, 226.588846408361
96, Circle, Area, 7482.342304363162, Perimeter, 306.6364075906932, CentroidX, 449.61, CentroidY, 47.66
97, Circle, Area, 19370.57594513376, Perimeter, 493.373931557132, CentroidX, 90.7461, CentroidY, 137.3
98, Ellipse, Area, 1514.7987112834883, Perimeter, 143.0616341995444, CentroidX, -366.7960738457486, CentroidY, 31.613433463389
99, Triangle, Area, 62.12748261180601, Perimeter, 35.934599999999996, CentroidX, 364.8538615315828, CentroidY, -44.912733846122
100, Polygon, Area, 3265.6485222599977, Perimeter, 107.18868645763695, CentroidX, 112.0263466666668, CentroidY, 273.186666666667
101, Ellipse, Area, 276.2293657609856, Perimeter, 171.99344909832746, CentroidX, 413.610260517181, CentroidY, 213.812162415774
102, Ellipse, Area, 4639.797918614593, Perimeter, 241.96106883582272, CentroidX, 388.7695445160578, CentroidY, 398.569040320214
103, Square, Area, 1207.43045361, Perimeter, 138.9924, CentroidX, -337.2392206163807, CentroidY, 225.186235192242
104, Circle, Area, 3558.6493229618172, Perimeter, 211.46939797255902, CentroidX, 13.1969, CentroidY, 443.8
105, Circle, Area, 2643.6284538273053, Perimeter, 182.26578098331905, CentroidX, 5.58063, CentroidY, 328.6
106, Ellipse, Area, 1307.4985590604433, Perimeter, 128.18270312403536, CentroidX, 140.34172213084588, CentroidY, -601.54297872583
107, Ellipse, Area, 4463.382908502163, Perimeter, 237.27502907829026, CentroidX, -92.55352510394457, CentroidY, -162.653405544192
108, Ellipse, Area, 3002.003383263628, Perimeter, 200.19933175806568, CentroidX, 163.53954284184616, CentroidY, 144.310555213450
109, Triangle, Area, 180.27500766318204, Perimeter, 61.2123, CentroidX, -67.72124463617764, CentroidY, 292.60127729886
110, Triangle, Area, 2414.9949839757583, Perimeter, 224.0418, CentroidX, -169.68433128323576, CentroidY, 61.393356810596
111, Ellipse, Area, 6700.385827063289, Perimeter, 290.18345521154134, CentroidX, -500.67119276092563, CentroidY, 136.73870423677
112, Triangle, Area, 736.7660247211041, Perimeter, 123.7473, CentroidX, 165.0902304127054, CentroidY, 431.928396905135
113, Circle, Area, 12412.637739968506, Perimeter, 394.94532044604085, CentroidX, 464.461, CentroidY, 243.6
114, Circle, Area, 34.6802696970778, Perimeter, 20.875946014957247, CentroidX, 438.743, CentroidY, 259.9
115, Ellipse, Area, 5369.77174995151, Perimeter, 260.99488442875924, CentroidX, -575.947585186291, CentroidY, -277.396276831683
116, Ellipse, Area, 614.2520518106252, Perimeter, 171.52441531712378, CentroidX, -103.54354577209443, CentroidY, -159.32379603167
117, Polygon, Area, 69596.19294358001, Perimeter, 296.45150140582865, CentroidX, 279.2134801413896, CentroidY, 261.24009412176
118, Circle, Area, 3067.745595077675, Perimeter, 196.34262934552416, CentroidX, 377.228, CentroidY, 322.6
119, Triangle, Area, 316.953617267471, Perimeter, 81.16499999999999, CentroidX, 252.1123726451665, CentroidY, 17.3775942614244
120, Ellipse, Area, 2738.8900257298874, Perimeter, 187.30166390397184, CentroidX, -166.19784812303777, CentroidY, -470.340046529393
121, Ellipse, Area, 3602.60683370002, Perimeter, 214.29238057507126, CentroidX, -181.21163736193677, CentroidY, 61.026777749164
122, Polygon, Area, 177648.578995151, Perimeter, 446.1661047929626, CentroidX, 249.67818306285005, CentroidY, 243.958490451225
123, Ellipse, Area, 4114.080342681755, Perimeter, 242.05672086310574, CentroidX, -108.52307801798489, CentroidY, -119.45077033553
124, Square, Area, 2807.728144, Perimeter, 211.952, CentroidX, 134.8762707321822, CentroidY, 33.4819484728575
125, Polygon, Area, 54568.726645600014, Perimeter, 331.60192141216555, CentroidX, 219.63885369068333, CentroidY, 216.289211236900
126, Circle, Area, 8443.582899866791, Perimeter, 325.7379192430498, CentroidX, 371.759, CentroidY, 182.5
127, Circle, Area, 435.17696516035494, Perimeter, 73.94994947285015, CentroidX, 404.853, CentroidY, 14.1
128, Polygon, Area, 133254.55776572, Perimeter, 53.14996273799258, CentroidX, 241.82214040017575, CentroidY, 252.576847328313
129, Polygon, Area, 59322.302882465, Perimeter, 189.0849330118611, CentroidX, 251.40436637592867, CentroidY, 218.105129819634
130, Triangle, Area, 1251.3452443766205, Perimeter, 161.2722, CentroidX, -316.39132171360325, CentroidY, 20.6794925827302
131, Triangle, Area, 4328.170022675208, Perimeter, 299.9322, CentroidX, 109.7520688533256, CentroidY, 247.37532244428
132, Polygon, Area, 149581.09409558502, Perimeter, 55.08365073231803, CentroidX, 263.0214413656771, CentroidY, 278.526315571459
133, Triangle, Area, 781.2939179116353, Perimeter, 127.4319, CentroidX, 23.345379068987256, CentroidY, 338.74508003928
134, Triangle, Area, 274.24977351226477, Perimeter, 75.4995, CentroidX, -202.7593323890879, CentroidY, 220.93342715427
135, Square, Area, 5401.632617640001, Perimeter, 293.9832, CentroidX, 40.73896598616088, CentroidY, 87.445199848124
136, Triangle, Area, 513.8766897544403, Perimeter, 103.3476, CentroidX, -73.38828101358072, CentroidY, -183.2074705706
137, Triangle, Area, 2198.425844109413, Perimeter, 213.7602, CentroidX, -335.71485288600354, CentroidY, 392.593970031034
138, Square, Area, 7273.923541290001, Perimeter, 341.1492, CentroidX, 459.75640187751014, CentroidY, -171.363893121904
139, Polygon, Area, 68392.47438494, Perimeter, 367.5792500422868, CentroidX, 255.13310000000007, CentroidY, 268.32953333333
140, Triangle, Area, 3808.6990971468176, Perimeter, 281.358, CentroidX, 21.998044185029613, CentroidY, -335.5188446541
141, Triangle, Area, 71.53241594650683, Perimeter, 38.5587, CentroidX, -298.5902933576438, CentroidY, -368.52802888523
142, Circle, Area, 24784.056375349024, Perimeter, 558.0731473022215, CentroidX, 242.93, CentroidY, 135.9
143, Ellipse, Area, 1916.8313566224087, Perimeter, 172.89395322177168, CentroidX, -415.5374694669948, CentroidY, 163.234722390692
144, Polygon, Area, 51522.032718385, Perimeter, 502.1483857523512, CentroidX, 350.67904880558217, CentroidY, 216.821804400077
145, Triangle, Area, 3908.7459458147423, Perimeter, 285.0294, CentroidX, 57.962778499156144, CentroidY, -261.241408640854
146, Ellipse, Area, 3285.7764485395373, Perimeter, 204.14503142597673, CentroidX, 427.0135170018983, CentroidY, 12.2889614561013
147, Triangle, Area, 1327.9443496209535, Perimeter, 166.13490000000002, CentroidX, 118.78724366631839, CentroidY, 189.314590325623
148, Square, Area, 8233.14872689, Perimeter, 362.9468, CentroidX, 336.9929575399405, CentroidY, 256.142596749318
149, Circle, Area, 4390.833469755966, Perimeter, 234.89751102743955, CentroidX, 181.481, CentroidY, 115.
150, Ellipse, Area, 3957.5079881202523, Perimeter, 226.46151161977235, CentroidX, -483.36540702444205, CentroidY, 356.672852866734
151, Triangle, Area, 190.50239234646628, Perimeter, 62.9247, CentroidX, -565.1477961449041, CentroidY, -187.73419099769
152, Polygon, Area, 117838.45677361499, Perimeter, 141.72803011662864, CentroidX, 238.81634556435307, CentroidY, 219.868008466966
153, Circle, Area, 2301.2953189177524, Perimeter, 170.05566697587693, CentroidX, 178.261, CentroidY, 419.9
154, Triangle, Area, 3217.459970387381, Perimeter, 258.5994, CentroidX, -122.20024309669017, CentroidY, 107.645042590682
155, Square, Area, 1249.0993747599998, Perimeter, 141.3704, CentroidX, -647.7685016486305, CentroidY, 61.69128458614
156, Triangle, Area, 1558.2326411187987, Perimeter, 179.9646, CentroidX, 341.35919782195424, CentroidY, -83.881213315926
157, Polygon, Area, 91209.50363655, Perimeter, 231.51792540598234, CentroidX, 219.72718443107095, CentroidY, 305.135783789583
158, Ellipse, Area, 2369.612509127308, Perimeter, 177.84198148553412, CentroidX, -567.3540295146275, CentroidY, 71.9146655315
159, Ellipse, Area, 1260.4077206962675, Perimeter, 129.22451515303638, CentroidX, -563.6715054368112, CentroidY, 173.424495327502
160, Square, Area, 8675.432164, Perimeter, 372.568, CentroidX, -122.44585215681701, CentroidY, 68.984953333541
161, Circle, Area, 10577.247978738558, Perimeter, 364.57868585644195, CentroidX, 322.932, CentroidY, 169.2
162, Triangle, Area, 909.9356843461568, Perimeter, 137.5233, CentroidX, -75.55249247882311, CentroidY, -84.880348498797
163, Ellipse, Area, 379.60498505607876, Perimeter, 69.9320314445416, CentroidX, 168.5002402990249, CentroidY, 203.04021085531
164, Triangle, Area, 3717.8734380134074, Perimeter, 277.983, CentroidX, -176.14257295844467, CentroidY, 358.684645229467
165, Ellipse, Area, 216.00443268764957, Perimeter, 63.381059766989495, CentroidX, -160.62867820098688, CentroidY, 441.56666791737
166, Ellipse, Area, 4346.598473542652, Perimeter, 247.39321783743446, CentroidX, 166.65461563359946, CentroidY, 457.94820010675
167, Square, Area, 80.9688629929, Perimeter, 35.99308, CentroidX, -447.19714311575547, CentroidY, 81.760280962742
168, Triangle, Area, 2262.8255710285466, Perimeter, 216.8685, CentroidX, -558.4344927649842, CentroidY, -89.575030892067
169, Ellipse, Area, 37.9128799443947, Perimeter, 40.606544766461504, CentroidX, 380.4395026764977, CentroidY, 356.67902445232
170, Circle, Area, 8789.071320972578, Perimeter, 332.3352638155884, CentroidX, 103.472, CentroidY, 325.4
171, Ellipse, Area, 3456.896078448078, Perimeter, 211.76846583683835, CentroidX, 115.99368404386473, CentroidY, -521.35002758409
172, Ellipse, Area, 2524.4668556917723, Perimeter, 183.70589793656364, CentroidX, -526.6609133924095, CentroidY, 247.902116882193
173, Circle, Area, 7303.095989352209, Perimeter, 302.94126631154086, CentroidX, 255.162, CentroidY, 43.3
174, Circle, Area, 10866.819315699104, Perimeter, 369.53549074527587, CentroidX, 322.938, CentroidY, 290.7
175, Polygon, Area, 16775.3286275, Perimeter, 126.25474768498808, CentroidX, 310.10465321388284, CentroidY, 318.91239855358
176, Square, Area, 5328.45981369, Perimeter, 291.9852, CentroidX, 330.23678551442214, CentroidY, 484.777152767229
177, Ellipse, Area, 827.1197780894026, Perimeter, 177.7592076675464, CentroidX, -32.825358084645345, CentroidY, 267.883388179660
178, Square, Area, 2801.4896268099997, Perimeter, 211.7164, CentroidX, 97.53273417291612, CentroidY, -72.916124909688
179, Square, Area, 126.45452304000001, Perimeter, 44.9808, CentroidX, 49.14742910704565, CentroidY, -90.114867020808
180, Triangle, Area, 1836.1778644192736, Perimeter, 195.3567, CentroidX, 35.12434141096467, CentroidY, 36.22536204892
181, Triangle, Area, 727.5890233490657, Perimeter, 122.9742, CentroidX, -461.88578142557947, CentroidY, -377.508095465357
182, Polygon, Area, 75424.19304779998, Perimeter, 367.6585043730255, CentroidX, 342.28674616879744, CentroidY, 258.97846660650
183, Circle, Area, 5868.232868147467, Perimeter, 271.55549906511743, CentroidX, 499.928, CentroidY, 120.3
184, Ellipse, Area, 1878.839805763013, Perimeter, 195.47048942411809, CentroidX, -149.2742660001715, CentroidY, -569.89207461335
185, Circle, Area, 893.5788154432897, Perimeter, 105.96717684264517, CentroidX, 216.198, CentroidY, 324.3
186, Ellipse, Area, 1882.972815031975, Perimeter, 167.04307065299128, CentroidX, 577.5785436741892, CentroidY, 98.172558081180
187, Ellipse, Area, 369.4530561205943, Perimeter, 72.56800070039608, CentroidX, 202.00947865364896, CentroidY, -280.788798127392
188, Ellipse, Area, 2466.8240881359893, Perimeter, 179.75371867277275, CentroidX, 323.7452551271507, CentroidY, -449.99338688880
189, Circle, Area, 1056.0701120225467, Perimeter, 115.19968933301483, CentroidX, 469.903, CentroidY, 177.6
190, Ellipse, Area, 71.60354389005668, Perimeter, 163.06296637898276, CentroidX, -197.20290047053584, CentroidY, -34.245686297808
191, Square, Area, 8220.12409201, Perimeter, 362.6596, CentroidX, -464.8655436109793, CentroidY, -243.049528623835
